id,address,state,city,zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source,"Census Year","State FIPS","County FIPS","Place FIPS","Census Tract Code","Census Block Code","Census Block Group","Full FIPS","Metro/Micro Statistical Area Name","Metro/Micro Statistical Area Code","Metro/Micro Statistical Area Type","Combined Statistical Area Name","Combined Statistical Area Code","Metropolitan Division Area Name","Metropolitan Division Area Code"
3650,"490 FARRAGUT CIRCLE",CA,"EL CAJON",92020,32.790511,-116.961661,1,rooftop,490,"Farragut Cir","El Cajon",CA,"San Diego County",92020,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0621712,015802,2006,2,060730158022006,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3651,"905 GRAND AVE",CA,"SPRING VALLEY",91977,32.713635,-116.997083,1,rooftop,905,"Grand Ave","Spring Valley",CA,"San Diego County",91977,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0673696,013909,2006,2,060730139092006,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3652,"832 JACKMAN STREET",CA,"EL CAJON",92020,32.806413,-116.97352,1,range_interpolation,832,"Jackman St","El Cajon",CA,"San Diego County",92020,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0621712,016202,1085,1,060730162021085,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3653,"7520 EL CAJON BLVD ST. 201/203",CA,"LA MESA",91941,32.768411,-117.035453,0.9,rooftop,7520,"El Cajon Blvd","La Mesa",CA,"San Diego County",91942,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0640004,014806,1010,1,060730148061010,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3654,"533 S. FIRST STREET",CA,"EL CAJON",92020,32.789993,-116.944444,0.9,range_interpolation,533,"S 1st St","El Cajon",CA,"San Diego County",92019,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0621712,015704,2012,2,060730157042012,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3655,"7059 SAN MIGUEL AVE",CA,"LEMON GROVE",91945,32.735043,-117.045568,1,range_interpolation,7059,"San Miguel Ave","Lemon Grove",CA,"San Diego County",91945,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0641124,014200,1002,1,060730142001002,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3656,"3900 VIOLET STREET",CA,"LA MESA",91941,32.748548,-117.044904,1,range_interpolation,3900,"Violet St","La Mesa",CA,"San Diego County",91941,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0640004,014500,2002,2,060730145002002,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3657,"340 RANCHEROS DR #196",CA,"SAN MARCOS",92069,33.139399,-117.156781,1,rooftop,340,"Rancheros Dr","San Marcos",CA,"San Diego County",92069,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0668196,020023,1020,1,060730200231020,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3658,"4168 MARKET STREET",CA,"SAN DIEGO",92102,32.711799,-117.105324,1,rooftop,4168,"Market St","San Diego",CA,"San Diego County",92102,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0666000,003403,2023,2,060730034032023,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3659,"5500CAMPANILE DR, SAN DIEGO STATE UNIVERSITY",CA,"SAN DIEGO",92182,32.772147,-117.072548,0.9,rooftop,5500,"Campanile Dr","San Diego",CA,"San Diego County",92115,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0666000,002801,2007,2,060730028012007,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3660,"835 W. 15TH AVE.",CA,ESCONDIDO,92025,33.103924,-117.082517,1,range_interpolation,835,"W 15th Ave",Escondido,CA,"San Diego County",92025,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0622804,020403,1006,1,060730204031006,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3661,"28751 COLE GRADE RD.",CA,"VALLEY CENTER",92082,33.236221,-117.021746,1,rooftop,28751,"Cole Grade Rd","Valley Center",CA,"San Diego County",92082,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0681736,019106,4007,4,060730191064007,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3662,"4635 CLAIREMONT MESA BLVD.",CA,"SAN DIEGO",92117,32.833796,-117.190455,1,rooftop,4635,"Clairemont Mesa Blvd","San Diego",CA,"San Diego County",92117,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0666000,008506,2000,2,060730085062000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3663,"115 W WOODWARD AVE",CA,ESCONDIDO,92025,33.124146,-117.084781,0.6,rooftop,115,"Woodward Ave",Escondido,CA,"San Diego County",92025,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0622804,020214,2009,2,060730202142009,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3664,"6785 IMPERIAL AVE.",CA,"SAN DIEGO",92114,32.710658,-117.051726,1,rooftop,6785,"Imperial Ave","San Diego",CA,"San Diego County",92114,US,"City of San Diego",2018,06,06073,0666000,003103,2003,2,060730031032003,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3665,"1430 D. AVE.",CA,"NATIONAL CITY",91950,32.671578,-117.10288,1,rooftop,1430,"D Ave","National City",CA,"San Diego County",91950,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0650398,011700,3004,3,060730117003004,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3666,"622 E. ST.",CA,RAMONA,92065,33.042589,-116.861127,1,rooftop,622,"E St",Ramona,CA,"San Diego County",92065,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0659346,020809,1032,1,060730208091032,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3667,"2230 E. JEWETT ST.",CA,"SAN DIEGO",92111,32.785819,-117.17267,1,rooftop,2230,"E Jewett St E","San Diego",CA,"San Diego County",92111,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0666000,008600,3000,3,060730086003000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3668,"12988  BOWRON RD.",CA,POWAY,92064,32.952098,-117.047867,1,rooftop,12988,"Bowron Rd",Poway,CA,"San Diego County",92064,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0658520,017048,2005,2,060730170482005,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3669,"2930 MARCY AVE.",CA,"SAN DIEGO",92113,32.700207,-117.130553,1,rooftop,2930,"Marcy Ave","San Diego",CA,"San Diego County",92113,US,"City of San Diego",2018,06,06073,0666000,003902,1009,1,060730039021009,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3670,"401 COUNTRY CLUB LANE",CA,OCEANSIDE,92054,33.197621,-117.365592,1,rooftop,401,"Country Club Ln",Oceanside,CA,"San Diego County",92054,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0653322,018509,1011,1,060730185091011,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3671,"445 E. IVY STREET",CA,FALLBROOK,92028,33.383285,-117.246686,1,rooftop,445,"E Ivy St",Fallbrook,CA,"San Diego County",92028,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0623462,018904,2001,2,060730189042001,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3672,"471 E STREET",CA,"CHULA VISTA",91910,32.643224,-117.0879,1,rooftop,471,"E St","Chula Vista",CA,"San Diego County",91910,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0613392,012402,2009,2,060730124022009,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3673,"1836 DIXIE STREET",CA,OCEANSIDE,92054,33.20123,-117.363114,1,rooftop,1836,"Dixie St",Oceanside,CA,"San Diego County",92054,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0653322,018509,1000,1,060730185091000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3674,"530 S. 47TH STREET",CA,"SAN DIEGO",92113,32.699908,-117.094043,1,rooftop,530,"S 47th St","San Diego",CA,"San Diego County",92113,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0666000,003305,2004,2,060730033052004,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3675,"1340 BROADWAY",CA,"EL CAJON",92021-2311,32.808053,-116.933772,1,rooftop,1340,Broadway,"El Cajon",CA,"San Diego County",92021,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0621712,016401,2010,2,060730164012010,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3676,"7373 UNIVERSITY AVE. #101",CA,"LA MESA",91942,32.75637,-117.03875,0.9,rooftop,7373,"University Ave","La Mesa",CA,"San Diego County",91941,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0640004,014601,2006,2,060730146012006,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3677,"3364 BEYER BLVD.",CA,"SAN YSIDRO",92173,32.566694,-117.060786,1,rooftop,3364,"Beyer Blvd","San Ysidro",CA,"San Diego County",92173,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0670252,010005,4000,4,060730100054000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3678,"2138 LOGAN AVE",CA,"SAN DIEGO",92113,32.698984,-117.140263,1,rooftop,2138,"Logan Ave","San Diego",CA,"San Diego County",92113,US,"City of San Diego",2018,06,06073,0666000,005000,1011,1,060730050001011,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3679,"3950 BYRD STREET",CA,"SAN DIEGO",92154,32.585161,-117.048694,1,rooftop,3950,"Byrd St","San Diego",CA,"San Diego County",92154,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0666000,010001,2002,2,060730100012002,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3680,"690 CORTE MARIA AVENUE",CA,"CHULA VISTA",91910,32.630656,-117.064505,1,range_interpolation,690,"Corte Maria Ave","Chula Vista",CA,"San Diego County",91910,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0613392,012900,3006,3,060730129003006,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3681,"2200 E AVENUE",CA,"NATIONAL CITY",91950,32.666297,-117.097681,1,range_interpolation,2200,"E Ave","National City",CA,"San Diego County",91950,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0650398,011601,3004,3,060730116013004,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3682,"4890 LOGAN AVENUE",CA,"SAN DIEGO",92113,32.697884,-117.090826,1,rooftop,4890,"Logan Ave","San Diego",CA,"San Diego County",92113,US,"City of San Diego",2018,06,06073,0666000,003305,2000,2,060730033052000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3683,"690 BEARDSLEY STREET, SUITE 101",CA,"SAN DIEGO",92113,32.704573,-117.144334,1,rooftop,690,"Beardsley St","San Diego",CA,"San Diego County",92113,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0666000,004900,3006,3,060730049003006,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3684,"12464 WOODSIDE AVE,",CA,LAKESIDE,92040,32.857513,-116.922239,1,rooftop,12464,"Woodside Ave",Lakeside,CA,"San Diego County",92040,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0639766,016804,4010,4,060730168044010,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3685,"9748 LOS COCHES RD. STE #12",CA,LAKESIDE,92040,32.855939,-116.921183,1,rooftop,9748,"Los Coches Rd",Lakeside,CA,"San Diego County",92040,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0639766,016804,4019,4,060730168044019,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3686,"1465 E MADISON AVE.",CA,"EL CAJON",92019,32.799192,-116.928588,1,rooftop,1465,"E Madison Ave","El Cajon",CA,"San Diego County",92019,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0621712,015601,1000,1,060730156011000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3687,"8824 COTTONWOOD AVE.",CA,SANTEE,92071,32.836471,-116.974401,1,rooftop,8824,"Cottonwood Ave",Santee,CA,"San Diego County",92071,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0670224,016617,2000,2,060730166172000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3688,"1268 N SECOND ST",CA,"EL CAJON",92021,32.812803,-116.935872,1,range_interpolation,1268,"N 2nd St","El Cajon",CA,"San Diego County",92021,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0621712,016502,2000,2,060730165022000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3689,"1164 N SECOND ST",CA,"EL CAJON",92021,32.810891,-116.935875,1,range_interpolation,1164,"N 2nd St","El Cajon",CA,"San Diego County",92021,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0621712,016502,2007,2,060730165022007,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3690,"2017A MISSION AVENUE",CA,OCEANSIDE,92058,33.203733,-117.362448,0.9,rooftop,2017,"Mission Ave",Oceanside,CA,"San Diego County",92054,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0653322,018509,3004,3,060730185093004,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3691,"990 VALE TERRACE DR",CA,VISTA,92084-5212,33.209428,-117.230324,1,rooftop,990,"Vale Terrace Dr",Vista,CA,"San Diego County",92084,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0682996,019601,1015,1,060730196011015,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3692,"145 NORTH MELROSE",CA,VISTA,92083,33.196806,-117.254663,1,rooftop,145,"N Melrose Dr N",Vista,CA,"San Diego County",92083,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0682996,019503,3005,3,060730195033005,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3693,"986 W. EL NORTE PARKWAY",CA,ESCONDIDO,92026,33.146669,-117.103634,1,range_interpolation,986,"W El Norte Pkwy",Escondido,CA,"San Diego County",92026,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0622804,020305,2001,2,060730203052001,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3694,"5565 LAKE PARK WAY",CA,"LA MESA",91942,32.78154,-117.034189,1,rooftop,5565,"Lake Park Way","La Mesa",CA,"San Diego County",91942,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0640004,014804,3004,3,060730148043004,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3695,"1150 GREENFIELD DR",CA,"EL CAJON",92021,32.813717,-116.942219,1,rooftop,1150,"Greenfield Dr","El Cajon",CA,"San Diego County",92021,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0621712,016502,1014,1,060730165021014,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3696,"12988 BOWRON ROAD",CA,POWAY,92064,32.952098,-117.047867,1,rooftop,12988,"Bowron Rd",Poway,CA,"San Diego County",92064,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0658520,017048,2005,2,060730170482005,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3697,"12979 A. COMMUNITY RD",CA,POWAY,92064,32.95187,-117.039918,1,rooftop,12979,"Community Rd",Poway,CA,"San Diego County",92064,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0658520,017049,2010,2,060730170492010,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3698,"13910 MIDLAND ROAD",CA,POWAY,92064,32.966289,-117.036289,1,range_interpolation,13910,"Midland Rd",Poway,CA,"San Diego County",92064,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0658520,017041,4009,4,060730170414009,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3699,"1401-C  HANSON LANE",CA,RAMONA,92065,33.025877,-116.868558,1,range_interpolation,1401,"Hanson Ln",Ramona,CA,"San Diego County",92065,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0659346,020806,3013,3,060730208063013,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3700,"415 8TH STREET",CA,RAMONA,92065,33.042649,-116.864755,1,range_interpolation,415,"8th St",Ramona,CA,"San Diego County",92065,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0659346,020809,1037,1,060730208091037,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3701,"6 HIGHLAND AVENUE",CA,"NATIONAL CITY",91950,32.684704,-117.101681,1,rooftop,6,"Highland Ave","National City",CA,"San Diego County",91950,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0650398,011801,3000,3,060730118013000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3702,"3737 WIGHTMAN",CA,"SAN DEIGO",92105,32.7475,-117.112115,1,rooftop,3737,"Wightman St","San Diego",CA,"San Diego County",92105,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0666000,002401,1007,1,060730024011007,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3703,"2240 ENCINITAS BLVD. SUITE H",CA,ENCINITAS,92024,33.038132,-117.238923,1,rooftop,2240,"Encinitas Blvd",Encinitas,CA,"San Diego County",92024,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0622678,017104,1023,1,060730171041023,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3704,"616 N. COAST HIGHWAY 101",CA,ENCINITAS,92024,33.060172,-117.300843,1,rooftop,616,"Coast Highway 101",Encinitas,CA,"San Diego County",92024,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0622678,017702,2009,2,060730177022009,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3705,"936 GENEVIEVE STREET",CA,"SOLANA BEACH",92075,32.989885,-117.256643,1,rooftop,936,"Genevieve St","Solana Beach",CA,"San Diego County",92075,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0672506,017304,2002,2,060730173042002,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3706,"735 AVENIDA BENITO JUAREZ, -",CA,VISTA,92083,33.208876,-117.246578,1,rooftop,735,"Avenida De Benito Juarez",Vista,CA,"San Diego County",92083,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0682996,019501,1000,1,060730195011000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3707,"634 WEST MISSION ROAD",CA,"SAN MARCOS",92069,33.145762,-117.174249,1,rooftop,634,"W Mission Rd","San Marcos",CA,"San Diego County",92069,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0668196,020021,1013,1,060730200211013,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3708,"1720 MONTE VISTA DRIVE",CA,VISTA,92084,33.190258,-117.211249,1,range_interpolation,1720,"Monte Vista Dr",Vista,CA,"San Diego County",92084,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0682996,019903,1001,1,060730199031001,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3709,"550 BEAUMONT DRIVE",CA,VISTA,92084,33.198531,-117.224775,1,range_interpolation,550,"Beaumont Dr",Vista,CA,"San Diego County",92084,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0682996,019601,4005,4,060730196014005,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3710,"6960 LINDA VISTA RD",CA,"SAN DIEGO",92111,32.787264,-117.170324,1,rooftop,6960,"Linda Vista Rd","San Diego",CA,"San Diego County",92111,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0666000,008600,4008,4,060730086004008,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3711,"2360 EAST JEWETT ST",CA,"SAN DIEGO",92111,32.785819,-117.17267,1,rooftop,2360,"E Jewett St E","San Diego",CA,"San Diego County",92111,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0666000,008600,3000,3,060730086003000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3712,"222 WEST BOBIER DRIVE",CA,VISTA,92083,33.220985,-117.247788,1,range_interpolation,222,"W Bobier Dr",Vista,CA,"San Diego County",92083,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0682996,019404,1000,1,060730194041000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3713,"260 CEDAR ROAD",CA,VISTA,92084,33.204391,-117.241406,1,range_interpolation,260,"Cedar Rd",Vista,CA,"San Diego County",92084,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0682996,019502,3004,3,060730195023004,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3714,"653 POINSETTIA AVE",CA,VISTA,92081,33.157304,-117.20999,1,range_interpolation,653,"Poinsettia Ave",Oceanside,CA,"San Diego County",92081,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,,020017,2001,2,060730200172001,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3715,"910 E BORDEN RD",CA,"SAN MARCOS",92069,33.157466,-117.177955,0.9,range_interpolation,910,"W Borden Rd","San Marcos",CA,"San Diego County",92069,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0668196,020020,1006,1,060730200201006,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3716,"600 NORTH SANTA FE AVENUE",CA,VISTA,92083,33.207594,-117.244948,1,range_interpolation,600,"N Santa Fe Ave",Vista,CA,"San Diego County",92083,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0682996,019501,1000,1,060730195011000,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3717,"1550 TEMPLE HEIGHTS DRIVE",CA,OCEANSIDE,92056,33.218504,-117.26966,1,rooftop,1550,"Temple Heights Dr",Oceanside,CA,"San Diego County",92056,US,"San Diego Geographic Information Source - JPA",2018,06,06073,0653322,019302,3003,3,060730193023003,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
3718,"1370 OAK DRIVE",CA,VISTA,92084,33.218506,-117.221818,1,range_interpolation,1370,"Oak Dr",Vista,CA,"San Diego County",92084,US,"TIGER/Line® dataset from the US Census Bureau",2018,06,06073,0682996,019207,3003,3,060730192073003,"San Diego-Carlsbad, CA",41740,metropolitan,,,,
